ID;Gender;Age_Months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;TestingLocation;Day;Phase;Dropout;Reason_Dropout;Trial_nr;Baited_Side;Baited_Box;Chosen_Side;success;CumulativeSumStickers;CumulativeProportionCorrect;Location_Sticker_Changed;Material_change;StoppedEarly;TotalNrTrials;Criterion.reached;Number_errors;Nr_CorrectTrials;Proportion_Correct;NrTrials_UntilCriterionreached;NrErrors_UntilCriterionreached;Video;Comments;Additional comments;SD_Criterionreached
46;f;48;4;no;50;4;old;Fife;1;Simple Discrimination;no;;24;left;;left;1;12;0.5;yes;;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day1;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;1;left;silverbox_greenbast ;left;1;1;1;;;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;2;left;silverbox_greenbast;right;0;1;0.5;no;no;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;3;right;silverbox_natstraw;left;0;1;0.333333333;yes;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;4;left;silverbox_natstraw;left;1;2;0.5;yes;no;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;5;right;silverbox_natstraw;left;0;2;0.4;yes;no;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;6;left;silverbox_natstraw;left;1;3;0.5;yes;no;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;7;right;silverbox_greenbast;right;1;4;0.571428571;yes;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;8;left;silverbox_natstraw;left;1;5;0.625;yes;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;9;right;silverbox_greenbast;left;0;5;0.555555556;yes;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;10;left;silverbox_greenbast;left;1;6;0.6;yes;no;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;11;left;silverbox_natstraw;left;1;7;0.636363636;no;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;12;right;silverbox_greenbast;right;1;8;0.666666667;yes;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;13;right;silverbox_natstraw;right;1;9;0.692307692;no;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;14;left;silverbox_natstraw;right;0;9;0.642857143;yes;no;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;15;left;silverbox_greenbast;right;0;9;0.6;no;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;16;right;silverbox_greenbast;right;1;10;0.625;yes;no;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;17;right;silverbox_natstraw;right;1;11;0.647058824;no;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;18;left;silverbox_natstraw;right;0;11;0.611111111;yes;no;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;19;right;silverbox_greenbast;left;0;11;0.578947368;yes;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;20;left;silverbox_natstraw;right;0;11;0.55;yes;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;21;right;silverbox_greenbast;left;0;11;0.523809524;yes;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;22;right;silverbox_natstraw;left;0;11;0.5;no;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;23;left;silverbox_greenbast;right;0;11;0.47826087;yes;yes;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
46;f;48;4;no;50;4;old;Fife;2;Compound Discrimination;no;;24;left;silverbox_greenbast;left;1;12;0.5;no;no;no;24;no;12;12;0.500;;;ID46_Shifting_BoxFilling_f_4y_Day2;;;no
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;1;left;;left;1;1;1;;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;2;left;;left;1;2;1;no;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;3;right;;left;0;2;0.666666667;yes;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;4;left;;right;0;2;0.5;yes;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;5;right;;left;0;2;0.4;yes;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;6;right;;left;0;2;0.333333333;no;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;7;left;;right;0;2;0.285714286;yes;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;8;left;;left;1;3;0.375;no;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;9;right;;left;0;3;0.333333333;yes;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;10;right;;right;1;4;0.4;no;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;11;left;;left;1;5;0.454545455;yes;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;12;right;;right;1;6;0.5;yes;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;13;right;;right;1;7;0.538461538;no;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;14;left;;left;1;8;0.571428571;yes;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Simple Discrimination;no;;15;right;;left;1;9;0.6;yes;;no;15;yes;6;9;0.600;15;6;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Reversal;no;;1;right;;left;0;0;0;;;no;10;yes;3;7;0.700;10;3;ID47_Shifting_BoxFilling_f_4y_Day1;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;1;Reversal;no;;2;left;;right;0;0;0;yes;;no;10;yes;3;7;0.700;10;3;ID47_Shifting_BoxFilling_f_4y_Day1;;;yes
47;f;51;4;no;54;4;old;Fife;1;Reversal;no;;3;left;;left;1;1;0.333333333;no;;no;10;yes;3;7;0.700;10;3;ID47_Shifting_BoxFilling_f_4y_Day1;;;yes
47;f;51;4;no;54;4;old;Fife;1;Reversal;no;;4;right;;left;0;1;0.25;yes;;no;10;yes;3;7;0.700;10;3;ID47_Shifting_BoxFilling_f_4y_Day1;;;yes
47;f;51;4;no;54;4;old;Fife;1;Reversal;no;;5;left;;left;1;2;0.4;yes;;no;10;yes;3;7;0.700;10;3;ID47_Shifting_BoxFilling_f_4y_Day1;;;yes
47;f;51;4;no;54;4;old;Fife;1;Reversal;no;;6;right;;right;1;3;0.5;yes;;no;10;yes;3;7;0.700;10;3;ID47_Shifting_BoxFilling_f_4y_Day1;;;yes
47;f;51;4;no;54;4;old;Fife;1;Reversal;no;;7;left;;left;1;4;0.571428571;yes;;no;10;yes;3;7;0.700;10;3;ID47_Shifting_BoxFilling_f_4y_Day1;;;yes
47;f;51;4;no;54;4;old;Fife;1;Reversal;no;;8;right;;right;1;5;0.625;yes;;no;10;yes;3;7;0.700;10;3;ID47_Shifting_BoxFilling_f_4y_Day1;;;yes
47;f;51;4;no;54;4;old;Fife;1;Reversal;no;;9;right;;right;1;6;0.666666667;no;;no;10;yes;3;7;0.700;10;3;ID47_Shifting_BoxFilling_f_4y_Day1;;;yes
47;f;51;4;no;54;4;old;Fife;1;Reversal;no;;10;left;;left;1;7;0.7;yes;;no;10;yes;3;7;0.700;10;3;ID47_Shifting_BoxFilling_f_4y_Day1;;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;1;left;silverbox_greenbast;left;1;1;1;;;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;2;right;silverbox_natstraw;left;0;1;0.5;yes;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;3;left;silverbox_natstraw;left;1;2;0.666666667;yes;no;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;4;right;silverbox_greenbast;left;0;2;0.5;yes;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;5;right;silverbox_natstraw;left;0;2;0.4;no;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;6;left;silverbox_natstraw;left;1;3;0.5;yes;no;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;7;right;silverbox_greenbast;right;1;4;0.571428571;yes;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;8;left;silverbox_natstraw;right;0;4;0.5;yes;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;9;right;silverbox_greenbast;left;0;4;0.444444444;yes;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;10;left;silverbox_greenbast;left;1;5;0.5;yes;no;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;11;left;silverbox_natstraw;right;0;5;0.454545455;no;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;12;right;silverbox_greenbast;left;0;5;0.416666667;yes;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;13;right;silverbox_natstraw;left;0;5;0.384615385;no;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;14;left;silverbox_natstraw;left;1;6;0.428571429;yes;no;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;15;left;silverbox_greenbast;right;0;6;0.4;no;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;16;right;silverbox_greenbast;left;0;6;0.375;yes;no;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;17;right;silverbox_natstraw;right;1;7;0.411764706;no;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;18;left;silverbox_natstraw;right;0;7;0.388888889;yes;no;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;19;right;silverbox_greenbast;right;1;8;0.421052632;yes;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;20;right;silverbox_natstraw;left;0;8;0.4;no;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;21;right;silverbox_greenbast;left;0;8;0.380952381;no;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;22;right;silverbox_natstraw;left;0;8;0.363636364;no;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;23;left;silverbox_greenbast;left;1;9;0.391304348;yes;yes;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
47;f;51;4;no;54;4;old;Fife;2;Compound Discrimination;no;;24;left ;silverbox_greenbast;left;1;10;0.416666667;no;no;no;24;no;14;10;0.417;;;ID47_Shifting_BoxFilling_f_4y_Day2;ran all 24 trials in simple discrimination by mistake. ;;yes
48;m;42;3;no;44;3;young;Fife;1;Simple Discrimination;no;;1;left;;left;1;1;1;;;no;8;yes;1;7;0.875;8;1;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Simple Discrimination;no;;2;right;;left;0;1;0.5;yes;;no;8;yes;1;7;0.875;8;1;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Simple Discrimination;no;;3;left;;left;1;2;0.666666667;yes;;no;8;yes;1;7;0.875;8;1;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Simple Discrimination;no;;4;left;;left;1;3;0.75;no;;no;8;yes;1;7;0.875;8;1;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Simple Discrimination;no;;5;right;;right;1;4;0.8;yes;;no;8;yes;1;7;0.875;8;1;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Simple Discrimination;no;;6;right;;right;1;5;0.833333333;no;;no;8;yes;1;7;0.875;8;1;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Simple Discrimination;no;;7;left;;left;1;6;0.857142857;yes;;no;8;yes;1;7;0.875;8;1;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Simple Discrimination;no;;8;left;;left;1;7;0.875;no;;no;8;yes;1;7;0.875;8;1;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Reversal;no;;1;right;;left;0;0;0;;;no;8;yes;2;6;0.750;8;2;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Reversal;no;;2;left;;right;0;0;0;yes;;no;8;yes;2;6;0.750;8;2;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Reversal;no;;3;left;;left;1;1;0.333333333;no;;no;8;yes;2;6;0.750;8;2;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Reversal;no;;4;right;;right;1;2;0.5;yes;;no;8;yes;2;6;0.750;8;2;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Reversal;no;;5;right;;right;1;3;0.6;no;;no;8;yes;2;6;0.750;8;2;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Reversal;no;;6;left;;left;1;4;0.666666667;yes;;no;8;yes;2;6;0.750;8;2;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Reversal;no;;7;left;;left;1;5;0.714285714;no;;no;8;yes;2;6;0.750;8;2;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;1;Reversal;no;;8;right;;right;1;6;0.75;yes;;no;8;yes;2;6;0.750;8;2;ID48_Shifting_BoxFilling_m_3y_Day1;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;1;right;silverbox_greenbast;right;1;1;1;;;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;2;left;silverbox_greenbast;right;0;1;0.5;yes;no;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;3;left;silverbox_natstraw;right;0;1;0.333333333;no;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;4;left;silverbox_greenbast;left;1;2;0.5;no;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;5;right;silverbox_natstraw;right;1;3;0.6;yes;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;6;right;silverbox_natstraw;left;0;3;0.5;no;no;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;7;left;silverbox_greenbast;right;0;3;0.428571429;yes;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;8;right;silverbox_greenbast;right;1;4;0.5;yes;no;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;9;left;silverbox_natstraw;right;0;4;0.444444444;yes;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;10;right;silverbox_natstraw;left;0;4;0.4;yes;no;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;11;left;silverbox_greenbast;left;1;5;0.454545455;yes;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;12;left;silverbox_natstraw;right;0;5;0.416666667;no;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;13;right;silverbox_greenbast;left;0;5;0.384615385;yes;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;14;right;silverbox_natstraw;right;1;6;0.428571429;no;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;15;left;silverbox_natstraw;left;1;7;0.466666667;yes;no;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;16;left;silverbox_greenbast;right;0;7;0.4375;no;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;17;right;silverbox_natstraw;right;1;8;0.470588235;yes;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;18;left;silverbox_natstraw;left;1;9;0.5;yes;no;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;19;right;silverbox_greenbast;left;0;9;0.473684211;yes;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;20;left;silverbox_natstraw;left;1;10;0.5;yes;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;21;right;silverbox_natstraw;right;1;11;0.523809524;yes;no;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;22;right;silverbox_natstraw;left;0;11;0.5;no;no;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;23;right;silverbox_greenbast;left;0;11;0.47826087;no;yes;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
48;m;42;3;no;44;3;young;Fife;2;Compound Discrimination;no;;24;right;silverbox_greenbast;left;0;11;0.458333333;no;no;no;24;no;13;11;0.458;;;ID48_Shifting_BoxFilling_m_3y_Day2;;;yes
51;f;41;3;no information;43;3;young;Fife;1;Simple Discrimination;no;;1;left;;left;1;1;1;;;no;17;yes;3;14;0.824;17;3;ID51_Shifting_BoxFilling_f_3y_Day1;;;yes
51;f;41;3;no information;43;3;young;Fife;1;Simple Discrimination;no;;2;right;;right;1;2;1;yes;;no;17;yes;3;14;0.824;17;3;ID51_Shifting_BoxFilling_f_3y_Day1;;;yes
51;f;41;3;no information;43;3;young;Fife;1;Simple Discrimination;no;;3;left;;right;0;2;0.666666667;yes;;no;17;yes;3;14;0.824;17;3;ID51_Shifting_BoxFilling_f_3y_Day1;;;yes
51;f;41;3;no information;43;3;young;Fife;1;Simple Discrimination;no;;4;left;;left;1;3;0.75;no;;no;17;yes;3;14;0.824;17;3;ID51_Shifting_BoxFilling_f_3y_Day1;;;yes
51;f;41;3;no information;43;3;young;Fife;1;Simple Discrimination;no;;5;right;;right;1;4;0.8;yes;;no;17;yes;3;14;0.824;17;3;ID51_Shifting_BoxFilling_f_3y_Day1;;;yes
51;f;41;3;no information;43;3;young;Fife;1;Simple Discrimination;no;;6;right;;right;1;5;0.833333333;no;;no;17;yes;3;14;0.824;17;3;ID51_Shifting_BoxFilling_f_3y_Day1;;;yes
51;f;41;3;no information;43;3;young;Fife;1;Simple Discrimination;no;;7;left;;left;1;6;0.857142857;yes;;no;17;yes;3;14;0.824;17;3;ID51_Shifting_BoxFilling_f_3y_Day1;;;yes
