ID ;Gender;Age_months;Age_group;Midtesting_age_months;Midtesting_age_group;AdditionalSupportNeeds;Mediansplit_midtesting_entiresample;Dropout;Reason_Dropout;StoppedEarly;Warm-up.Crit.reached;Trial_Nr;Success;Trial_correct;CumulativeNrCorrectSearches;CumulativeProportionCorrect;Nr.AdministeredTestTrials;Test.NrCorrectTrials;Test.NrErrors;Sanitycheck.NrTrials;ProportionCorrect;Video;Comment;PC1;PC2
135;m;54;4;55;4;no information;old;no;;no;yes, within 2 trials;6;no;0;2;0.333333333;8;2;6;8;0.25;ID135_AdditionalTask_Foil_m_4y;;;
135;m;54;4;55;4;no information;old;no;;no;yes, within 2 trials;7;no;0;2;0.285714286;8;2;6;8;0.25;ID135_AdditionalTask_Foil_m_4y;;;
135;m;54;4;55;4;no information;old;no;;no;yes, within 2 trials;8;no;0;2;0.25;8;2;6;8;0.25;ID135_AdditionalTask_Foil_m_4y;;;
136;m;53;4;54;4;no information;old;yes;sticker in wrong cup;no;yes, within 2 trials;1;yes;1;1;1;5;4;1;5;0.8;ID136_AdditionalTask_Foil_m_4y;in trial 6 sticker was in the wrong cup and child picked it but wasn't sure if he saw the sticker before RA took cup away (she knew it was wrong cup) he then said maybe it is in there and we said oh not there is no sticker and asked to be shown, E tried to tip sticker out but child saw sticker and said 'where did that sticker come from' E ran an extra trial so there were 9 trials total (or 8 if omitting the error trial). This task was conducted on same day as shifting tray without break. ;;
136;m;53;4;54;4;no information;old;yes;sticker in wrong cup;no;yes, within 2 trials;2;yes;1;2;1;5;4;1;5;0.8;ID136_AdditionalTask_Foil_m_4y;in trial 6 sticker was in the wrong cup and child picked it but wasn't sure if he saw the sticker before RA took cup away (she knew it was wrong cup) he then said maybe it is in there and we said oh not there is no sticker and asked to be shown, E tried to tip sticker out but child saw sticker and said 'where did that sticker come from' E ran an extra trial so there were 9 trials total (or 8 if omitting the error trial). This task was conducted on same day as shifting tray without break. ;;
136;m;53;4;54;4;no information;old;yes;sticker in wrong cup;no;yes, within 2 trials;3;yes;1;3;1;5;4;1;5;0.8;ID136_AdditionalTask_Foil_m_4y;in trial 6 sticker was in the wrong cup and child picked it but wasn't sure if he saw the sticker before RA took cup away (she knew it was wrong cup) he then said maybe it is in there and we said oh not there is no sticker and asked to be shown, E tried to tip sticker out but child saw sticker and said 'where did that sticker come from' E ran an extra trial so there were 9 trials total (or 8 if omitting the error trial). This task was conducted on same day as shifting tray without break. ;;
136;m;53;4;54;4;no information;old;yes;sticker in wrong cup;no;yes, within 2 trials;4;yes;1;4;1;5;4;1;5;0.8;ID136_AdditionalTask_Foil_m_4y;in trial 6 sticker was in the wrong cup and child picked it but wasn't sure if he saw the sticker before RA took cup away (she knew it was wrong cup) he then said maybe it is in there and we said oh not there is no sticker and asked to be shown, E tried to tip sticker out but child saw sticker and said 'where did that sticker come from' E ran an extra trial so there were 9 trials total (or 8 if omitting the error trial). This task was conducted on same day as shifting tray without break. ;;
136;m;53;4;54;4;no information;old;yes;sticker in wrong cup;no;yes, within 2 trials;5;no;0;4;0.8;5;4;1;5;0.8;ID136_AdditionalTask_Foil_m_4y;in trial 6 sticker was in the wrong cup and child picked it but wasn't sure if he saw the sticker before RA took cup away (she knew it was wrong cup) he then said maybe it is in there and we said oh not there is no sticker and asked to be shown, E tried to tip sticker out but child saw sticker and said 'where did that sticker come from' E ran an extra trial so there were 9 trials total (or 8 if omitting the error trial). This task was conducted on same day as shifting tray without break. ;;
137;f;43;3;44;3;no;young;no;;no;yes, within 2 trials;1;yes;1;1;1;8;2;6;8;0.25;ID137_AdditionalTask_Foil_f_3y;;;
137;f;43;3;44;3;no;young;no;;no;yes, within 2 trials;2;yes;1;2;1;8;2;6;8;0.25;ID137_AdditionalTask_Foil_f_3y;;;
137;f;43;3;44;3;no;young;no;;no;yes, within 2 trials;3;no;0;2;0.666666667;8;2;6;8;0.25;ID137_AdditionalTask_Foil_f_3y;;;
137;f;43;3;44;3;no;young;no;;no;yes, within 2 trials;4;no;0;2;0.5;8;2;6;8;0.25;ID137_AdditionalTask_Foil_f_3y;;;
137;f;43;3;44;3;no;young;no;;no;yes, within 2 trials;5;no;0;2;0.4;8;2;6;8;0.25;ID137_AdditionalTask_Foil_f_3y;;;
137;f;43;3;44;3;no;young;no;;no;yes, within 2 trials;6;no;0;2;0.333333333;8;2;6;8;0.25;ID137_AdditionalTask_Foil_f_3y;;;
137;f;43;3;44;3;no;young;no;;no;yes, within 2 trials;7;no;0;2;0.285714286;8;2;6;8;0.25;ID137_AdditionalTask_Foil_f_3y;;;
137;f;43;3;44;3;no;young;no;;no;yes, within 2 trials;8;no;0;2;0.25;8;2;6;8;0.25;ID137_AdditionalTask_Foil_f_3y;;;
138;m;45;3;46;3;no;young;no;;no;yes, within 7 trials;1;no;0;0;0;8;3;5;8;0.375;ID138_AdditionalTask_Foil_m_3y;I thought it was in the pink one;;
138;m;45;3;46;3;no;young;no;;no;yes, within 7 trials;2;no;0;0;0;8;3;5;8;0.375;ID138_AdditionalTask_Foil_m_3y;I thought it was in the pink one;;
138;m;45;3;46;3;no;young;no;;no;yes, within 7 trials;3;no;0;0;0;8;3;5;8;0.375;ID138_AdditionalTask_Foil_m_3y;I thought it was in the pink one;;
138;m;45;3;46;3;no;young;no;;no;yes, within 7 trials;4;no;0;0;0;8;3;5;8;0.375;ID138_AdditionalTask_Foil_m_3y;I thought it was in the pink one;;
138;m;45;3;46;3;no;young;no;;no;yes, within 7 trials;5;yes;1;1;0.2;8;3;5;8;0.375;ID138_AdditionalTask_Foil_m_3y;I thought it was in the pink one;;
138;m;45;3;46;3;no;young;no;;no;yes, within 7 trials;6;yes;1;2;0.333333333;8;3;5;8;0.375;ID138_AdditionalTask_Foil_m_3y;I thought it was in the pink one;;
138;m;45;3;46;3;no;young;no;;no;yes, within 7 trials;7;yes;1;3;0.428571429;8;3;5;8;0.375;ID138_AdditionalTask_Foil_m_3y;I thought it was in the pink one;;
138;m;45;3;46;3;no;young;no;;no;yes, within 7 trials;8;no;0;3;0.375;8;3;5;8;0.375;ID138_AdditionalTask_Foil_m_3y;I thought it was in the pink one;;
139;f;42;3;42;3;no information;young;no;;no;yes, within 2 trials;1;no;0;0;0;8;1;7;8;0.125;ID139_AdditionalTask_Foil_f_3y;;;
139;f;42;3;42;3;no information;young;no;;no;yes, within 2 trials;2;no;0;0;0;8;1;7;8;0.125;ID139_AdditionalTask_Foil_f_3y;;;
139;f;42;3;42;3;no information;young;no;;no;yes, within 2 trials;3;no;0;0;0;8;1;7;8;0.125;ID139_AdditionalTask_Foil_f_3y;;;
139;f;42;3;42;3;no information;young;no;;no;yes, within 2 trials;4;no;0;0;0;8;1;7;8;0.125;ID139_AdditionalTask_Foil_f_3y;;;
139;f;42;3;42;3;no information;young;no;;no;yes, within 2 trials;5;yes;1;1;0.2;8;1;7;8;0.125;ID139_AdditionalTask_Foil_f_3y;;;
139;f;42;3;42;3;no information;young;no;;no;yes, within 2 trials;6;no;0;1;0.166666667;8;1;7;8;0.125;ID139_AdditionalTask_Foil_f_3y;;;
139;f;42;3;42;3;no information;young;no;;no;yes, within 2 trials;7;no;0;1;0.142857143;8;1;7;8;0.125;ID139_AdditionalTask_Foil_f_3y;;;
139;f;42;3;42;3;no information;young;no;;no;yes, within 2 trials;8;no;0;1;0.125;8;1;7;8;0.125;ID139_AdditionalTask_Foil_f_3y;;;
140;f;52;4;53;4;no information;old;no;;no;yes, within 2 trials;1;no;0;0;0;8;2;6;8;0.25;ID140_AdditionalTask_Foil_f_4y;camera missed training trials ;;
140;f;52;4;53;4;no information;old;no;;no;yes, within 2 trials;2;yes;1;1;0.5;8;2;6;8;0.25;ID140_AdditionalTask_Foil_f_4y;camera missed training trials ;;
140;f;52;4;53;4;no information;old;no;;no;yes, within 2 trials;3;no;0;1;0.333333333;8;2;6;8;0.25;ID140_AdditionalTask_Foil_f_4y;camera missed training trials ;;
140;f;52;4;53;4;no information;old;no;;no;yes, within 2 trials;4;no;0;1;0.25;8;2;6;8;0.25;ID140_AdditionalTask_Foil_f_4y;camera missed training trials ;;
140;f;52;4;53;4;no information;old;no;;no;yes, within 2 trials;5;no;0;1;0.2;8;2;6;8;0.25;ID140_AdditionalTask_Foil_f_4y;camera missed training trials ;;
140;f;52;4;53;4;no information;old;no;;no;yes, within 2 trials;6;yes;1;2;0.333333333;8;2;6;8;0.25;ID140_AdditionalTask_Foil_f_4y;camera missed training trials ;;
140;f;52;4;53;4;no information;old;no;;no;yes, within 2 trials;7;no;0;2;0.285714286;8;2;6;8;0.25;ID140_AdditionalTask_Foil_f_4y;camera missed training trials ;;
140;f;52;4;53;4;no information;old;no;;no;yes, within 2 trials;8;no;0;2;0.25;8;2;6;8;0.25;ID140_AdditionalTask_Foil_f_4y;camera missed training trials ;;
