ID;Gender;Age_months;Age_group;Midtesting_age_months;Midtesting_age_group;Mediansplit_midtesting_entiresample;AdditionalSupportNeeds;TestingLocation;Trial;StoppedEarly;TotalNr_Rounds;RoundNr;Position;BoxID;Correct;emptied_all_boxes;NrBoxesEmptied;Efficiency;NoSearches_before_FirstError;NoSearches_before_FirstError_numeric;Video;NrBoxesEmptiedDisregardingFirstSearch;NrRoundsDisregardingFirstSearch;EfficiencyDisregardingFirstSearch
44;m;42;3;43;3;young;no;Edinburgh;2;no;11;11;2;orange;yes;no;6;0.545454545;3;3;ID44_WM_ScrambledBox_m_3y;5;10;0.5
51;f;41;3;43;3;young;no information;Fife;1;no;11;1;8;orange;yes;yes;8;0.727272727;4;4;ID51_WM_ScrambledBox_f_3y;7;10;0.7
51;f;41;3;43;3;young;no information;Fife;1;no;11;2;7;green;yes;yes;8;0.727272727;4;4;ID51_WM_ScrambledBox_f_3y;7;10;0.7
51;f;41;3;43;3;young;no information;Fife;1;no;11;3;6;blue;yes;yes;8;0.727272727;4;4;ID51_WM_ScrambledBox_f_3y;7;10;0.7
51;f;41;3;43;3;young;no information;Fife;1;no;11;4;3;lightblue;yes;yes;8;0.727272727;4;4;ID51_WM_ScrambledBox_f_3y;7;10;0.7
51;f;41;3;43;3;young;no information;Fife;1;no;11;5;5;blue;no;yes;8;0.727272727;4;4;ID51_WM_ScrambledBox_f_3y;7;10;0.7
51;f;41;3;43;3;young;no information;Fife;1;no;11;6;4;yellow;yes;yes;8;0.727272727;4;4;ID51_WM_ScrambledBox_f_3y;7;10;0.7
51;f;41;3;43;3;young;no information;Fife;1;no;11;7;4;white;yes;yes;8;0.727272727;4;4;ID51_WM_ScrambledBox_f_3y;7;10;0.7
51;f;41;3;43;3;young;no information;Fife;1;no;11;8;2;orange;no;yes;8;0.727272727;4;4;ID51_WM_ScrambledBox_f_3y;7;10;0.7
51;f;41;3;43;3;young;no information;Fife;1;no;11;9;4;red;yes;yes;8;0.727272727;4;4;ID51_WM_ScrambledBox_f_3y;7;10;0.7
51;f;41;3;43;3;young;no information;Fife;1;no;11;10;1;red;no;yes;8;0.727272727;4;4;ID51_WM_ScrambledBox_f_3y;7;10;0.7
51;f;41;3;43;3;young;no information;Fife;1;no;11;11;8;purple;yes;yes;8;0.727272727;4;4;ID51_WM_ScrambledBox_f_3y;7;10;0.7
51;f;41;3;43;3;young;no information;Fife;2;no;9;1;8;lightblue;yes;yes;8;0.888888889;5;5;ID51_WM_ScrambledBox_f_3y;7;8;0.875
51;f;41;3;43;3;young;no information;Fife;2;no;9;2;5;yellow;yes;yes;8;0.888888889;5;5;ID51_WM_ScrambledBox_f_3y;7;8;0.875
51;f;41;3;43;3;young;no information;Fife;2;no;9;3;7;orange;yes;yes;8;0.888888889;5;5;ID51_WM_ScrambledBox_f_3y;7;8;0.875
51;f;41;3;43;3;young;no information;Fife;2;no;9;4;7;blue;yes;yes;8;0.888888889;5;5;ID51_WM_ScrambledBox_f_3y;7;8;0.875
51;f;41;3;43;3;young;no information;Fife;2;no;9;5;5;red;yes;yes;8;0.888888889;5;5;ID51_WM_ScrambledBox_f_3y;7;8;0.875
51;f;41;3;43;3;young;no information;Fife;2;no;9;6;4;lightblue;no;yes;8;0.888888889;5;5;ID51_WM_ScrambledBox_f_3y;7;8;0.875
51;f;41;3;43;3;young;no information;Fife;2;no;9;7;5;purple;yes;yes;8;0.888888889;5;5;ID51_WM_ScrambledBox_f_3y;7;8;0.875
51;f;41;3;43;3;young;no information;Fife;2;no;9;8;6;white;yes;yes;8;0.888888889;5;5;ID51_WM_ScrambledBox_f_3y;7;8;0.875
51;f;41;3;43;3;young;no information;Fife;2;no;9;9;1;green;yes;yes;8;0.888888889;5;5;ID51_WM_ScrambledBox_f_3y;7;8;0.875
52;f;41;3;43;3;young;no information;Fife;1;no;8;1;4;yellow;yes;yes;8;1;no error;;ID52_WM_ScrambledBox_f_3y;7;7;1
52;f;41;3;43;3;young;no information;Fife;1;no;8;2;3;blue;yes;yes;8;1;no error;;ID52_WM_ScrambledBox_f_3y;7;7;1
52;f;41;3;43;3;young;no information;Fife;1;no;8;3;3;lightblue;yes;yes;8;1;no error;;ID52_WM_ScrambledBox_f_3y;7;7;1
52;f;41;3;43;3;young;no information;Fife;1;no;8;4;4;purple;yes;yes;8;1;no error;;ID52_WM_ScrambledBox_f_3y;7;7;1
52;f;41;3;43;3;young;no information;Fife;1;no;8;5;4;red;yes;yes;8;1;no error;;ID52_WM_ScrambledBox_f_3y;7;7;1
52;f;41;3;43;3;young;no information;Fife;1;no;8;6;3;orange;yes;yes;8;1;no error;;ID52_WM_ScrambledBox_f_3y;7;7;1
52;f;41;3;43;3;young;no information;Fife;1;no;8;7;2;green;yes;yes;8;1;no error;;ID52_WM_ScrambledBox_f_3y;7;7;1
52;f;41;3;43;3;young;no information;Fife;1;no;8;8;7;white;yes;yes;8;1;no error;;ID52_WM_ScrambledBox_f_3y;7;7;1
52;f;41;3;43;3;young;no information;Fife;2;no;10;1;5;blue;yes;yes;8;0.8;6;6;ID52_WM_ScrambledBox_f_3y;7;9;0.777777778
52;f;41;3;43;3;young;no information;Fife;2;no;10;2;4;red;yes;yes;8;0.8;6;6;ID52_WM_ScrambledBox_f_3y;7;9;0.777777778
52;f;41;3;43;3;young;no information;Fife;2;no;10;3;3;lightblue;yes;yes;8;0.8;6;6;ID52_WM_ScrambledBox_f_3y;7;9;0.777777778
52;f;41;3;43;3;young;no information;Fife;2;no;10;4;6;white;yes;yes;8;0.8;6;6;ID52_WM_ScrambledBox_f_3y;7;9;0.777777778
52;f;41;3;43;3;young;no information;Fife;2;no;10;5;2;yellow;yes;yes;8;0.8;6;6;ID52_WM_ScrambledBox_f_3y;7;9;0.777777778
52;f;41;3;43;3;young;no information;Fife;2;no;10;6;3;green;yes;yes;8;0.8;6;6;ID52_WM_ScrambledBox_f_3y;7;9;0.777777778
52;f;41;3;43;3;young;no information;Fife;2;no;10;7;3;blue;no;yes;8;0.8;6;6;ID52_WM_ScrambledBox_f_3y;7;9;0.777777778
52;f;41;3;43;3;young;no information;Fife;2;no;10;8;4;red;no;yes;8;0.8;6;6;ID52_WM_ScrambledBox_f_3y;7;9;0.777777778
52;f;41;3;43;3;young;no information;Fife;2;no;10;9;7;purple;yes;yes;8;0.8;6;6;ID52_WM_ScrambledBox_f_3y;7;9;0.777777778
52;f;41;3;43;3;young;no information;Fife;2;no;10;10;3;orange;yes;yes;8;0.8;6;6;ID52_WM_ScrambledBox_f_3y;7;9;0.777777778
53;f;42;3;44;3;young;no;Fife;1;no;8;1;6;blue;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;1;no;8;2;8;orange;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;1;no;8;3;7;white;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;1;no;8;4;6;yellow;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;1;no;8;5;6;lightblue;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;1;no;8;6;2;purple;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;1;no;8;7;3;red;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;1;no;8;8;8;green;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;2;no;8;1;8;lightblue;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;2;no;8;2;8;green;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;2;no;8;3;7;orange;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;2;no;8;4;5;yellow;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;2;no;8;5;6;blue;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;2;no;8;6;1;red;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;2;no;8;7;5;purple;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
53;f;42;3;44;3;young;no;Fife;2;no;8;8;6;white;yes;yes;8;1;no error;;ID53_WM_ScrambledBox_f_3y;7;7;1
48;m;42;3;44;3;young;no;Fife;1;no;11;1;5;red;yes;no;7;0.636363636;5;5;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;1;no;11;2;7;green;yes;no;7;0.636363636;5;5;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;1;no;11;3;8;purple;yes;no;7;0.636363636;5;5;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;1;no;11;4;6;yellow;yes;no;7;0.636363636;5;5;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;1;no;11;5;5;blue;yes;no;7;0.636363636;5;5;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;1;no;11;6;5;green;no;no;7;0.636363636;5;5;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;1;no;11;7;6;lightblue;yes;no;7;0.636363636;5;5;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;1;no;11;8;2;orange;yes;no;7;0.636363636;5;5;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;1;no;11;9;1;lightblue;no;no;7;0.636363636;5;5;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;1;no;11;10;4;green;no;no;7;0.636363636;5;5;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;1;no;11;11;3;lightblue;no;no;7;0.636363636;5;5;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;2;no;11;1;7;red;yes;no;7;0.636363636;7;7;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;2;no;11;2;7;white;yes;no;7;0.636363636;7;7;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;2;no;11;3;4;green;yes;no;7;0.636363636;7;7;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;2;no;11;4;5;yellow;yes;no;7;0.636363636;7;7;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;2;no;11;5;1;purple;yes;no;7;0.636363636;7;7;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;2;no;11;6;4;lightblue;yes;no;7;0.636363636;7;7;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;2;no;11;7;3;blue;yes;no;7;0.636363636;7;7;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;2;no;11;8;1;green;no;no;7;0.636363636;7;7;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;2;no;11;9;7;purple;no;no;7;0.636363636;7;7;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;2;no;11;10;8;purple;no;no;7;0.636363636;7;7;ID48_WM_ScrambledBox_m_3y;6;10;0.6
48;m;42;3;44;3;young;no;Fife;2;no;11;11;7;white;no;no;7;0.636363636;7;7;ID48_WM_ScrambledBox_m_3y;6;10;0.6
50;f;43;3;45;3;young;no information;Fife;1;no;9;1;2;lightblue;yes;yes;8;0.888888889;3;3;ID50_WM_ScrambledBox_f_3y;7;8;0.875
50;f;43;3;45;3;young;no information;Fife;1;no;9;2;6;purple;yes;yes;8;0.888888889;3;3;ID50_WM_ScrambledBox_f_3y;7;8;0.875
50;f;43;3;45;3;young;no information;Fife;1;no;9;3;1;yellow;yes;yes;8;0.888888889;3;3;ID50_WM_ScrambledBox_f_3y;7;8;0.875
50;f;43;3;45;3;young;no information;Fife;1;no;9;4;4;purple;no;yes;8;0.888888889;3;3;ID50_WM_ScrambledBox_f_3y;7;8;0.875
50;f;43;3;45;3;young;no information;Fife;1;no;9;5;1;white;yes;yes;8;0.888888889;3;3;ID50_WM_ScrambledBox_f_3y;7;8;0.875
50;f;43;3;45;3;young;no information;Fife;1;no;9;6;5;green;yes;yes;8;0.888888889;3;3;ID50_WM_ScrambledBox_f_3y;7;8;0.875
50;f;43;3;45;3;young;no information;Fife;1;no;9;7;7;blue;yes;yes;8;0.888888889;3;3;ID50_WM_ScrambledBox_f_3y;7;8;0.875
50;f;43;3;45;3;young;no information;Fife;1;no;9;8;5;red;yes;yes;8;0.888888889;3;3;ID50_WM_ScrambledBox_f_3y;7;8;0.875
50;f;43;3;45;3;young;no information;Fife;1;no;9;9;8;orange;yes;yes;8;0.888888889;3;3;ID50_WM_ScrambledBox_f_3y;7;8;0.875
50;f;43;3;45;3;young;no information;Fife;2;no;11;1;1;yellow;yes;no;7;0.636363636;6;6;ID50_WM_ScrambledBox_f_3y;6;10;0.6
50;f;43;3;45;3;young;no information;Fife;2;no;11;2;1;lightblue;yes;no;7;0.636363636;6;6;ID50_WM_ScrambledBox_f_3y;6;10;0.6
50;f;43;3;45;3;young;no information;Fife;2;no;11;3;1;blue;yes;no;7;0.636363636;6;6;ID50_WM_ScrambledBox_f_3y;6;10;0.6
50;f;43;3;45;3;young;no information;Fife;2;no;11;4;3;green;yes;no;7;0.636363636;6;6;ID50_WM_ScrambledBox_f_3y;6;10;0.6
50;f;43;3;45;3;young;no information;Fife;2;no;11;5;1;purple;yes;no;7;0.636363636;6;6;ID50_WM_ScrambledBox_f_3y;6;10;0.6
50;f;43;3;45;3;young;no information;Fife;2;no;11;6;5;orange;yes;no;7;0.636363636;6;6;ID50_WM_ScrambledBox_f_3y;6;10;0.6
50;f;43;3;45;3;young;no information;Fife;2;no;11;7;7;green;no;no;7;0.636363636;6;6;ID50_WM_ScrambledBox_f_3y;6;10;0.6
50;f;43;3;45;3;young;no information;Fife;2;no;11;8;6;white;yes;no;7;0.636363636;6;6;ID50_WM_ScrambledBox_f_3y;6;10;0.6
50;f;43;3;45;3;young;no information;Fife;2;no;11;9;2;orange;no;no;7;0.636363636;6;6;ID50_WM_ScrambledBox_f_3y;6;10;0.6
50;f;43;3;45;3;young;no information;Fife;2;no;11;10;6;green;no;no;7;0.636363636;6;6;ID50_WM_ScrambledBox_f_3y;6;10;0.6
50;f;43;3;45;3;young;no information;Fife;2;no;11;11;1;yellow;no;no;7;0.636363636;6;6;ID50_WM_ScrambledBox_f_3y;6;10;0.6
46;f;48;4;50;4;old;no;Fife;1;no;9;1;1;white;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;1;no;9;2;1;lightblue;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;1;no;9;3;4;green;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;1;no;9;4;8;blue;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;1;no;9;5;4;red;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;1;no;9;6;4;yellow;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;1;no;9;7;5;purple;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;1;no;9;8;8;green;no;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;1;no;9;9;8;orange;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;2;no;9;1;4;white;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;2;no;9;2;1;lightblue;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;2;no;9;3;4;green;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;2;no;9;4;5;yellow;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;2;no;9;5;1;purple;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;2;no;9;6;6;blue;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;2;no;9;7;4;orange;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;2;no;9;8;3;blue;no;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
46;f;48;4;50;4;old;no;Fife;2;no;9;9;5;red;yes;yes;8;0.888888889;7;7;ID46_WM_ScrambledBox_f_4y;7;8;0.875
54;m;51;4;52;4;old;no;Edinburgh;1;no;9;1;6;blue;yes;yes;8;0.888888889;7;7;ID54_WM_ScrambledBox_m_4y;7;8;0.875
54;m;51;4;52;4;old;no;Edinburgh;1;no;9;2;6;purple;yes;yes;8;0.888888889;7;7;ID54_WM_ScrambledBox_m_4y;7;8;0.875
54;m;51;4;52;4;old;no;Edinburgh;1;no;9;3;5;red;yes;yes;8;0.888888889;7;7;ID54_WM_ScrambledBox_m_4y;7;8;0.875
54;m;51;4;52;4;old;no;Edinburgh;1;no;9;4;1;orange;yes;yes;8;0.888888889;7;7;ID54_WM_ScrambledBox_m_4y;7;8;0.875
54;m;51;4;52;4;old;no;Edinburgh;1;no;9;5;3;yellow;yes;yes;8;0.888888889;7;7;ID54_WM_ScrambledBox_m_4y;7;8;0.875
54;m;51;4;52;4;old;no;Edinburgh;1;no;9;6;1;white;yes;yes;8;0.888888889;7;7;ID54_WM_ScrambledBox_m_4y;7;8;0.875
54;m;51;4;52;4;old;no;Edinburgh;1;no;9;7;6;lightblue;yes;yes;8;0.888888889;7;7;ID54_WM_ScrambledBox_m_4y;7;8;0.875
54;m;51;4;52;4;old;no;Edinburgh;1;no;9;8;1;purple;no;yes;8;0.888888889;7;7;ID54_WM_ScrambledBox_m_4y;7;8;0.875
54;m;51;4;52;4;old;no;Edinburgh;1;no;9;9;2;green;yes;yes;8;0.888888889;7;7;ID54_WM_ScrambledBox_m_4y;7;8;0.875
54;m;51;4;52;4;old;no;Edinburgh;2;no;8;1;5;blue;yes;yes;8;1;no error;;ID54_WM_ScrambledBox_m_4y;7;7;1
54;m;51;4;52;4;old;no;Edinburgh;2;no;8;2;4;red;yes;yes;8;1;no error;;ID54_WM_ScrambledBox_m_4y;7;7;1
54;m;51;4;52;4;old;no;Edinburgh;2;no;8;3;6;white;yes;yes;8;1;no error;;ID54_WM_ScrambledBox_m_4y;7;7;1
54;m;51;4;52;4;old;no;Edinburgh;2;no;8;4;3;green;yes;yes;8;1;no error;;ID54_WM_ScrambledBox_m_4y;7;7;1
54;m;51;4;52;4;old;no;Edinburgh;2;no;8;5;1;purple;yes;yes;8;1;no error;;ID54_WM_ScrambledBox_m_4y;7;7;1
54;m;51;4;52;4;old;no;Edinburgh;2;no;8;6;2;yellow;yes;yes;8;1;no error;;ID54_WM_ScrambledBox_m_4y;7;7;1
54;m;51;4;52;4;old;no;Edinburgh;2;no;8;7;4;orange;yes;yes;8;1;no error;;ID54_WM_ScrambledBox_m_4y;7;7;1
54;m;51;4;52;4;old;no;Edinburgh;2;no;8;8;2;lightblue;yes;yes;8;1;no error;;ID54_WM_ScrambledBox_m_4y;7;7;1
56;m;44;3;44;3;young;no;Edinburgh;1;no;11;1;1;white;yes;no;7;0.636363636;7;7;ID56_WM_ScrambledBox_m_3y;6;10;0.6
56;m;44;3;44;3;young;no;Edinburgh;1;no;11;2;1;lightblue;yes;no;7;0.636363636;7;7;ID56_WM_ScrambledBox_m_3y;6;10;0.6
56;m;44;3;44;3;young;no;Edinburgh;1;no;11;3;1;yellow;yes;no;7;0.636363636;7;7;ID56_WM_ScrambledBox_m_3y;6;10;0.6
56;m;44;3;44;3;young;no;Edinburgh;1;no;11;4;1;orange;yes;no;7;0.636363636;7;7;ID56_WM_ScrambledBox_m_3y;6;10;0.6
56;m;44;3;44;3;young;no;Edinburgh;1;no;11;5;2;purple;yes;no;7;0.636363636;7;7;ID56_WM_ScrambledBox_m_3y;6;10;0.6
56;m;44;3;44;3;young;no;Edinburgh;1;no;11;6;5;green;yes;no;7;0.636363636;7;7;ID56_WM_ScrambledBox_m_3y;6;10;0.6
56;m;44;3;44;3;young;no;Edinburgh;1;no;11;7;7;blue;yes;no;7;0.636363636;7;7;ID56_WM_ScrambledBox_m_3y;6;10;0.6
56;m;44;3;44;3;young;no;Edinburgh;1;no;11;8;1;purple;no;no;7;0.636363636;7;7;ID56_WM_ScrambledBox_m_3y;6;10;0.6
56;m;44;3;44;3;young;no;Edinburgh;1;no;11;9;8;orange;no;no;7;0.636363636;7;7;ID56_WM_ScrambledBox_m_3y;6;10;0.6
56;m;44;3;44;3;young;no;Edinburgh;1;no;11;10;4;green;no;no;7;0.636363636;7;7;ID56_WM_ScrambledBox_m_3y;6;10;0.6
56;m;44;3;44;3;young;no;Edinburgh;1;no;11;11;3;lightblue;no;no;7;0.636363636;7;7;ID56_WM_ScrambledBox_m_3y;6;10;0.6
56;m;44;3;44;3;young;no;Edinburgh;2;no;10;1;1;yellow;yes;yes;8;0.8;6;6;ID56_WM_ScrambledBox_m_3y;7;9;0.777777778
56;m;44;3;44;3;young;no;Edinburgh;2;no;10;2;1;lightblue;yes;yes;8;0.8;6;6;ID56_WM_ScrambledBox_m_3y;7;9;0.777777778
56;m;44;3;44;3;young;no;Edinburgh;2;no;10;3;1;blue;yes;yes;8;0.8;6;6;ID56_WM_ScrambledBox_m_3y;7;9;0.777777778
56;m;44;3;44;3;young;no;Edinburgh;2;no;10;4;2;purple;yes;yes;8;0.8;6;6;ID56_WM_ScrambledBox_m_3y;7;9;0.777777778
56;m;44;3;44;3;young;no;Edinburgh;2;no;10;5;3;white;yes;yes;8;0.8;6;6;ID56_WM_ScrambledBox_m_3y;7;9;0.777777778
56;m;44;3;44;3;young;no;Edinburgh;2;no;10;6;1;red;yes;yes;8;0.8;6;6;ID56_WM_ScrambledBox_m_3y;7;9;0.777777778
56;m;44;3;44;3;young;no;Edinburgh;2;no;10;7;5;purple;no;yes;8;0.8;6;6;ID56_WM_ScrambledBox_m_3y;7;9;0.777777778
56;m;44;3;44;3;young;no;Edinburgh;2;no;10;8;8;orange;yes;yes;8;0.8;6;6;ID56_WM_ScrambledBox_m_3y;7;9;0.777777778
56;m;44;3;44;3;young;no;Edinburgh;2;no;10;9;8;lightblue;no;yes;8;0.8;6;6;ID56_WM_ScrambledBox_m_3y;7;9;0.777777778
56;m;44;3;44;3;young;no;Edinburgh;2;no;10;10;6;green;yes;yes;8;0.8;6;6;ID56_WM_ScrambledBox_m_3y;7;9;0.777777778
55;m;43;3;44;3;young;no;Edinburgh;1;no;8;1;4;yellow;yes;yes;8;1;no error;;ID55_WM_ScrambledBox_m_3y;7;7;1
55;m;43;3;44;3;young;no;Edinburgh;1;no;8;2;4;white;yes;yes;8;1;no error;;ID55_WM_ScrambledBox_m_3y;7;7;1
55;m;43;3;44;3;young;no;Edinburgh;1;no;8;3;3;lightblue;yes;yes;8;1;no error;;ID55_WM_ScrambledBox_m_3y;7;7;1
55;m;43;3;44;3;young;no;Edinburgh;1;no;8;4;5;green;yes;yes;8;1;no error;;ID55_WM_ScrambledBox_m_3y;7;7;1
55;m;43;3;44;3;young;no;Edinburgh;1;no;8;5;8;orange;yes;yes;8;1;no error;;ID55_WM_ScrambledBox_m_3y;7;7;1
55;m;43;3;44;3;young;no;Edinburgh;1;no;8;6;2;purple;yes;yes;8;1;no error;;ID55_WM_ScrambledBox_m_3y;7;7;1
55;m;43;3;44;3;young;no;Edinburgh;1;no;8;7;3;red;yes;yes;8;1;no error;;ID55_WM_ScrambledBox_m_3y;7;7;1
55;m;43;3;44;3;young;no;Edinburgh;1;no;8;8;4;blue;yes;yes;8;1;no error;;ID55_WM_ScrambledBox_m_3y;7;7;1
55;m;43;3;44;3;young;no;Edinburgh;2;no;11;1;5;blue;yes;no;7;0.636363636;7;7;ID55_WM_ScrambledBox_m_3y;6;10;0.6
55;m;43;3;44;3;young;no;Edinburgh;2;no;11;2;5;yellow;yes;no;7;0.636363636;7;7;ID55_WM_ScrambledBox_m_3y;6;10;0.6
55;m;43;3;44;3;young;no;Edinburgh;2;no;11;3;5;red;yes;no;7;0.636363636;7;7;ID55_WM_ScrambledBox_m_3y;6;10;0.6
55;m;43;3;44;3;young;no;Edinburgh;2;no;11;4;3;green;yes;no;7;0.636363636;7;7;ID55_WM_ScrambledBox_m_3y;6;10;0.6
55;m;43;3;44;3;young;no;Edinburgh;2;no;11;5;3;white;yes;no;7;0.636363636;7;7;ID55_WM_ScrambledBox_m_3y;6;10;0.6
55;m;43;3;44;3;young;no;Edinburgh;2;no;11;6;4;lightblue;yes;no;7;0.636363636;7;7;ID55_WM_ScrambledBox_m_3y;6;10;0.6
55;m;43;3;44;3;young;no;Edinburgh;2;no;11;7;5;purple;yes;no;7;0.636363636;7;7;ID55_WM_ScrambledBox_m_3y;6;10;0.6
55;m;43;3;44;3;young;no;Edinburgh;2;no;11;8;4;red;no;no;7;0.636363636;7;7;ID55_WM_ScrambledBox_m_3y;6;10;0.6
55;m;43;3;44;3;young;no;Edinburgh;2;no;11;9;4;blue;no;no;7;0.636363636;7;7;ID55_WM_ScrambledBox_m_3y;6;10;0.6
55;m;43;3;44;3;young;no;Edinburgh;2;no;11;10;4;lightblue;no;no;7;0.636363636;7;7;ID55_WM_ScrambledBox_m_3y;6;10;0.6
55;m;43;3;44;3;young;no;Edinburgh;2;no;11;11;1;yellow;no;no;7;0.636363636;7;7;ID55_WM_ScrambledBox_m_3y;6;10;0.6
59;m;52;4;53;4;old;no;Edinburgh;1;no;8;1;1;white;yes;yes;8;1;no error;;ID59_WM_ScrambledBox_m_4y;7;7;1
59;m;52;4;53;4;old;no;Edinburgh;1;no;8;2;1;lightblue;yes;yes;8;1;no error;;ID59_WM_ScrambledBox_m_4y;7;7;1
59;m;52;4;53;4;old;no;Edinburgh;1;no;8;3;1;yellow;yes;yes;8;1;no error;;ID59_WM_ScrambledBox_m_4y;7;7;1
