ID ;Sex;Age_months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;TestingLocation;BPVS_Score;Stopped_Training1;Training1_Success;Training1_NrTrials;Training1_NrErrors;Training1_NrCorrectTrials;Training1_ProportionCorrectTrials;Training2_NrShifts;Training2_Success;Training2_NrTrials;Training2_NrErrors;Training2_NrCorrectTrials;Training2_ProportionCorrectTrials;Proceeded_To_Day2;Video;Warmup_Dropout;Reason_dropout;Warm_up_StoppedEarly;Warmup_StartShelf;Warmup_NrShifts;Warmup_Success;Warmup_NrTrials;Warmup_NrErrors;Warmup_NrCorrectTrials;Warmup_ProportionCorrectTrials;Test_StoppedEarly;Dropout;Reason_Dropout;Phase;Trial_nr;Platform;Rewarded_level;Rewarded_Side;Chosen_level;Chosen_side;Success;Location_change;Platform (left/right);Possible_Switches;Test_NrSwitches;ProportionSwitches;Test_TotalNrTrials;Test_TotalNrMistakes;Test_NrCorrectTrials;Test_ProportionCorrectTrials;Test_NrMistakesDirectlyAfterASwitch(including the switch from the warmup);Test_NrMistakes_CorrectLevel_WrongCup;Test_NrMistakes_WrongLevel;Test_NrMistakes_WrongLevel_ChoseCupThatIsRewardedOnOtherPlatform;Proportion_SwitchingMistakes;Test_NrMistakes_WrongLevel_ChoseCupThatIsNeverRewarded;ProportionSwitchMistakesOutofAllMistakes;comments;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_1;7;right;upper;left;upper;right;0;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_1;8;right;upper;right;upper;right;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_1;9;right;upper;left;upper;left;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_1;10;right;upper;right;upper;right;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;1;left;lower;left;upper;right;0;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;2;left;lower;right;upper;right;0;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;3;left;lower;left;lower;left;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;4;left;lower;left;lower;left;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;5;left;lower;right;upper;right;0;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;6;left;lower;right;lower;right;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;7;left;lower;left;lower;left;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;8;left;lower;right;lower;right;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;9;right;upper;right;upper;left;0;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;10;right;upper;right;upper;right;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;11;right;upper;left;upper;left;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2a;12;right;upper;left;upper;left;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2b;1;left;lower;left;lower;left;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2b;2;left;lower;right;lower;right;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2b;3;left;lower;left;lower;left;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2b;4;right;upper;right;upper;right;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2b;5;right;upper;right;upper;right;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2b;6;right;upper;left;upper;right;0;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;training_2b;7;right;upper;left;upper;left;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;test;1;left;;;;;0;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;test;2;left;;;;;1;yes;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;test;3;left;;;;;1;yes;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;test;4;left;;;;;1;yes;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;test;5;right;;;;;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;test;6;right;;;;;1;no;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;test;7;right;;;;;1;yes;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;test;8;left;;;;;1;;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;test;9;left;;;;;1;yes;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
139;f;42;3;no information;42;3;young;Fife;88;no;yes;10;2;8;0.8;1;yes;12;4;8;0.666666667;yes;ID139_Shifting_Shelf1_f_3y, ID139_Shifting_Shelf2_f_3y;no;;no;left;1;yes;7;1;6;0.857142857;no;no;;test;10;left;;;;;1;no;;11;7;0.64;35;12;23;0.657142857;5;0;12;11;0.314285714;1;0.916666667;double checked all columns. On trial 21 child picked both the green and orange cups at the same time on the blue shelf (no sticker). If coding this as a green choice then the errors for columns AK and AL are 12 and 1. If coding this as an orange choice the errors for AK and AL are 11 and 2. Decision: We decided to cut this trial i.e., to count only 35 test trials and to adjust the number of mistakes (so instead of 13 total mistakes we now have 12, instead of 6 mistakes after a switch we now have 5, instead of 13 mistakes on the wrong level we have 12. ;;;;;;
