ID;Gender;Age_months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;Dropout;ReasonDropout;StoppedGame;TestingLocation;Criterion_Reached;Trial_no;Trial_Success;Trial_Got_sticker;CumulativeNrofCorrectSearches;CumulativeProportionCorrect;Loc_sticker_changed;Box_change;TotalNr_Trials;NrCorrectTrials;NrErrors;ProportionCorrect;NrTrials_UntilCriterionReached;NrCorrectTrials_UntilCriterionReached;NrErrors_UntilCriterionReached;Video;Comments;BoxChange_NrCorrectTrials;BoxChange_NrTotalTrials;Proportion_CorrectTrials_WhenBoxChanged;NoBoxChange_NrCorrectTrials;NoBoxChange_NrTotalTrials;Proportion_SuccessfulTrials_WhenBoxDidNotChange;LocationChange_TotalNrTrials;LocationChange_NrCorrectTrials;ProportionCorrect_LocationChange;NoLocationChange_TotalNrTrials;NoLocationChange_NrCorrectTrials;ProportionCorrect_NoLocationChange
9;f;40;3;no;41;3;young;no;;no;Fife;yes;24;no;0;10;0.416666667;yes;yes;31;16;15;0.516129032;31;16;15;ID9_Shifting_Tray_f_3y;;11;20;0.55;5;10;0.5;16;10;0.625;14;6;0.428571429
9;f;40;3;no;41;3;young;no;;no;Fife;yes;25;no;0;10;0.4;no;yes;31;16;15;0.516129032;31;16;15;ID9_Shifting_Tray_f_3y;;11;20;0.55;5;10;0.5;16;10;0.625;14;6;0.428571429
9;f;40;3;no;41;3;young;no;;no;Fife;yes;26;yes;1;11;0.423076923;yes;no;31;16;15;0.516129032;31;16;15;ID9_Shifting_Tray_f_3y;;11;20;0.55;5;10;0.5;16;10;0.625;14;6;0.428571429
9;f;40;3;no;41;3;young;no;;no;Fife;yes;27;yes;1;12;0.444444444;yes;yes;31;16;15;0.516129032;31;16;15;ID9_Shifting_Tray_f_3y;;11;20;0.55;5;10;0.5;16;10;0.625;14;6;0.428571429
9;f;40;3;no;41;3;young;no;;no;Fife;yes;28;yes;1;13;0.464285714;yes;yes;31;16;15;0.516129032;31;16;15;ID9_Shifting_Tray_f_3y;;11;20;0.55;5;10;0.5;16;10;0.625;14;6;0.428571429
9;f;40;3;no;41;3;young;no;;no;Fife;yes;29;yes;1;14;0.482758621;no;yes;31;16;15;0.516129032;31;16;15;ID9_Shifting_Tray_f_3y;;11;20;0.55;5;10;0.5;16;10;0.625;14;6;0.428571429
9;f;40;3;no;41;3;young;no;;no;Fife;yes;30;yes;1;15;0.5;yes;yes;31;16;15;0.516129032;31;16;15;ID9_Shifting_Tray_f_3y;;11;20;0.55;5;10;0.5;16;10;0.625;14;6;0.428571429
9;f;40;3;no;41;3;young;no;;no;Fife;yes;31;yes;1;16;0.516129032;no;yes;31;16;15;0.516129032;31;16;15;ID9_Shifting_Tray_f_3y;;11;20;0.55;5;10;0.5;16;10;0.625;14;6;0.428571429
10;m;43;3;no;44;3;young;no;;no;Fife;yes;1;no;0;0;0;;;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;2;no;0;0;0;no;yes;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;3;no;0;0;0;no;no;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;4;yes;1;1;0.25;yes;no;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;5;yes;1;2;0.4;yes;yes;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;6;yes;1;3;0.5;yes;no;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;7;yes;1;4;0.571428571;no;yes;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;8;yes;1;5;0.625;no;yes;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;9;no;0;5;0.555555556;no;yes;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;10;yes;1;6;0.6;yes;no;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;11;yes;1;7;0.636363636;yes;yes;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;12;yes;1;8;0.666666667;yes;no;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;13;yes;1;9;0.692307692;no;no;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;14;yes;1;10;0.714285714;no;yes;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
10;m;43;3;no;44;3;young;no;;no;Fife;yes;15;yes;1;11;0.733333333;yes;no;15;11;4;0.733333333;15;11;4;ID10_Shifting_Tray_m_3y;;5;7;0.714285714;6;7;0.857142857;7;7;1;7;4;0.571428571
11;f;62;5;no;63;5;old;no;;no;Fife;yes;1;yes;1;1;1;;;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;2;yes;1;2;1;no;yes;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;3;yes;1;3;1;no;no;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;4;yes;1;4;1;yes;no;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;5;no;0;4;0.8;yes;yes;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;6;yes;1;5;0.833333333;yes;no;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;7;no;0;5;0.714285714;no;yes;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;8;yes;1;6;0.75;no;yes;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;9;yes;1;7;0.777777778;no;yes;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;10;no;0;7;0.7;yes;no;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;11;yes;1;8;0.727272727;yes;yes;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;12;yes;1;9;0.75;yes;no;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;13;no;0;9;0.692307692;no;no;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;14;yes;1;10;0.714285714;no;yes;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;15;yes;1;11;0.733333333;yes;no;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;16;yes;1;12;0.75;no;no;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;17;yes;1;13;0.764705882;no;yes;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;18;yes;1;14;0.777777778;yes;yes;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
11;f;62;5;no;63;5;old;no;;no;Fife;yes;19;yes;1;15;0.789473684;yes;yes;19;15;4;0.789473684;19;15;4;ID11_Shifting_Tray_f_5y;first trial is not in the video so not sure about location/box change but otherwise no mistakes.;8;10;0.8;6;8;0.75;9;7;0.777777778;9;7;0.777777778
12;f;62;5;no;63;5;old;no;;no;Fife;yes;1;no;0;0;0;;;9;7;2;0.777777778;9;7;2;ID12_Shifting_Tray_f_5y;trial 7 and 8 were different from coding sheet, changed.;3;3;1;4;5;0.8;5;5;1;3;2;0.666666667
12;f;62;5;no;63;5;old;no;;no;Fife;yes;2;yes;1;1;0.5;no;yes;9;7;2;0.777777778;9;7;2;ID12_Shifting_Tray_f_5y;trial 7 and 8 were different from coding sheet, changed.;3;3;1;4;5;0.8;5;5;1;3;2;0.666666667
12;f;62;5;no;63;5;old;no;;no;Fife;yes;3;no;0;1;0.333333333;no;no;9;7;2;0.777777778;9;7;2;ID12_Shifting_Tray_f_5y;trial 7 and 8 were different from coding sheet, changed.;3;3;1;4;5;0.8;5;5;1;3;2;0.666666667
12;f;62;5;no;63;5;old;no;;no;Fife;yes;4;yes;1;2;0.5;yes;no;9;7;2;0.777777778;9;7;2;ID12_Shifting_Tray_f_5y;trial 7 and 8 were different from coding sheet, changed.;3;3;1;4;5;0.8;5;5;1;3;2;0.666666667
12;f;62;5;no;63;5;old;no;;no;Fife;yes;5;yes;1;3;0.6;yes;yes;9;7;2;0.777777778;9;7;2;ID12_Shifting_Tray_f_5y;trial 7 and 8 were different from coding sheet, changed.;3;3;1;4;5;0.8;5;5;1;3;2;0.666666667
12;f;62;5;no;63;5;old;no;;no;Fife;yes;6;yes;1;4;0.666666667;yes;no;9;7;2;0.777777778;9;7;2;ID12_Shifting_Tray_f_5y;trial 7 and 8 were different from coding sheet, changed.;3;3;1;4;5;0.8;5;5;1;3;2;0.666666667
12;f;62;5;no;63;5;old;no;;no;Fife;yes;7;yes;1;5;0.714285714;yes;no;9;7;2;0.777777778;9;7;2;ID12_Shifting_Tray_f_5y;trial 7 and 8 were different from coding sheet, changed.;3;3;1;4;5;0.8;5;5;1;3;2;0.666666667
12;f;62;5;no;63;5;old;no;;no;Fife;yes;8;yes;1;6;0.75;no;yes;9;7;2;0.777777778;9;7;2;ID12_Shifting_Tray_f_5y;trial 7 and 8 were different from coding sheet, changed.;3;3;1;4;5;0.8;5;5;1;3;2;0.666666667
12;f;62;5;no;63;5;old;no;;no;Fife;yes;9;yes;1;7;0.777777778;yes;no;9;7;2;0.777777778;9;7;2;ID12_Shifting_Tray_f_5y;trial 7 and 8 were different from coding sheet, changed.;3;3;1;4;5;0.8;5;5;1;3;2;0.666666667
13;f;41;3;no;42;3;young;no;;no;Fife;yes;1;no;0;0;0;;;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;2;yes;1;1;0.5;no;yes;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;3;no;0;1;0.333333333;no;no;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;4;yes;1;2;0.5;yes;no;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;5;no;0;2;0.4;yes;yes;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;6;yes;1;3;0.5;yes;no;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;7;no;0;3;0.428571429;no;yes;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;8;yes;1;4;0.5;no;yes;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;9;yes;1;5;0.555555556;no;yes;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;10;yes;1;6;0.6;yes;no;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;11;no;0;6;0.545454545;yes;yes;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;12;yes;1;7;0.583333333;yes;no;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;13;yes;1;8;0.615384615;no;no;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;14;yes;1;9;0.642857143;no;yes;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;15;yes;1;10;0.666666667;yes;no;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;16;yes;1;11;0.6875;no;no;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
13;f;41;3;no;42;3;young;no;;no;Fife;yes;17;yes;1;12;0.705882353;no;yes;17;12;5;0.705882353;17;12;5;ID13_Shifting_Tray_f_3y;;5;8;0.625;7;8;0.875;7;5;0.714285714;9;7;0.777777778
14;m;43;3;no information;44;3;young;no;;no;Fife;no;1;yes;1;1;1;;;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;2;no;0;1;0.5;no;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;3;yes;1;2;0.666666667;no;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;4;no;0;2;0.5;yes;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;5;yes;1;3;0.6;yes;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;6;no;0;3;0.5;yes;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;7;no;0;3;0.428571429;no;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;8;no;0;3;0.375;no;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;9;yes;1;4;0.444444444;no;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;10;no;0;4;0.4;yes;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;11;no;0;4;0.363636364;yes;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;12;yes;1;5;0.416666667;yes;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;13;no;0;5;0.384615385;no;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;14;no;0;5;0.357142857;no;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;15;yes;1;6;0.4;yes;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;16;no;0;6;0.375;no;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;17;no;0;6;0.352941176;no;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;18;no;0;6;0.333333333;yes;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;19;no;0;6;0.315789474;yes;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;20;yes;1;7;0.35;no;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;21;no;0;7;0.333333333;yes;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;22;yes;1;8;0.363636364;no;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;23;no;0;8;0.347826087;no;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;24;no;0;8;0.333333333;yes;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;25;no;0;8;0.32;yes;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;26;yes;1;9;0.346153846;yes;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;27;no;0;9;0.333333333;yes;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;28;no;0;9;0.321428571;yes;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;29;no;0;9;0.310344828;no;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;30;no;0;9;0.3;yes;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;31;no;0;9;0.290322581;no;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;32;no;0;9;0.28125;no;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;33;no;0;9;0.272727273;yes;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;34;no;0;9;0.264705882;no;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;35;no;0;9;0.257142857;yes;yes;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
14;m;43;3;no information;44;3;young;no;;no;Fife;no;36;no;0;9;0.25;yes;no;36;9;27;0.25; ; ; ;ID14_Shifting_Tray_m_3y;sand bias;3;22;0.136363636;5;13;0.384615385;19;4;0.210526316;16;4;0.25
15;f;53;4;no information;54;4;old;no;;no;Edinburgh;yes;1;no;0;0;0;;;14;11;3;0.785714286;14;11;3;ID15_Shifting_Tray_f_4y;;5;7;0.714285714;6;6;1;6;6;1;7;5;0.714285714
15;f;53;4;no information;54;4;old;no;;no;Edinburgh;yes;2;no;0;0;0;no;yes;14;11;3;0.785714286;14;11;3;ID15_Shifting_Tray_f_4y;;5;7;0.714285714;6;6;1;6;6;1;7;5;0.714285714
