ID;Sex;Age_months;Midtesting_age_months;Age_group;Midtesting_age_group;Mediansplit_midtesting_entiresample;AdditionalSupportNeeds;Experimenter;TestingLocation;CleanData;Dropout?;Reason_Dropout;Issue;BPVS_Score;CleanData_for_First6UniqueSearches_notcountingredundantsearches;CleanData_for_First6UniqueSearches_punishingredundantsearchestotransparentdoors;CleanData_for_First2Min;Comments;ReceivedHelpFromE;FinishedTask;Trial;DoesEMoveBoxTowardsChild_atBeginningOfTrial;IfMove_DoesVideoShowTheEntireMove;DoorWobble;IfWobble_DoesChildSee;Comment_on_WobblingDoor;SearchNr;PositionOfBoxTouched;TypeOfBox;TriedTransparentBox;SixUniqueSearches_PunishingRepeatedVisitsToTransparentDoors;TouchedThisBoxBefore_NotCountingRepeatedVisits;Got_toy;Trial_comments;NoRedundantSearchesPunished_2Phases_HowManyTrials;NoRedundantSearchesPunished_2Phases_HowmanyTransparentBoxesTouched;NoRedundantSearchesPunished_2Phases_ProportionTransparentBoxesTouched;RedundantSearchesToTransparentDoorsPunished_2Phases_HowManyTrials;RedundantSearchesToTransparentDoorsPunished_2Phases_HowmanyTransparentBoxesTouched;RedundantSearchesToTransparentDoorsPunished_2Phases_ProportionTransparentBoxesTouched;Latency_ToGet6UniqueSearches_noredundantsearchescounted;NrCorrectChoicesWithinFirst6Unique_WhileCountingRepeatedVisitsToTransparentDoors;NrCorrectChoicesWithinFirst6UniqueChoices_not countingredundantsearchestotransparentboxes;NrErrorsWithinFirst6UniqueChoices;ProportionCorrectOutOfFirstSixUniqueSearches;ProportionCorrect_PunishingForRepeatedVisitsToTransparentDoors;FirstBoxTouched;DurationFromFirstTouchUntilAllToysRetrievedinSec;FoundAllToys;NrSearchesUntilAllToysFound;NrOfTimesATransparentDoorWasTouched_repeatsarecounted;NrOfTransparentBoxesTouchedAfterFirstAnimal_repeatsarecounted;Latency_tofirstrewardinSec_from_first_touch_of_a_door;Latency_to_first_opaque_door_touched_in_sec;Video;First2Min_BoxNr;First2Min_PosBox;First2Min_TypeBox;First2Min_TouchedBefore;First2Min_GotToy;First2Min_NrUniqueSearches;First2Min_NrCorrectTrialsWithinFirst6Searches;First2Min_PropCorrect;AfterFirstAnimalWasFound_HowManyTransparentDoorsAreTouched_WithinTheNext6Searches;AfterFirstAnimalWasFound_HowManyTransparentDoorsAreTouched_WithinTheNext6Searches_redundantsearchesofopaquedoorsareignored
165;f;55;55;4;4;old;no;Zeynep;Edinburgh;no;no;"multiple door wobbles at the start. Experimenter intervention at the start ""play with the box and see which toys can come out"", ""and then some of them will come out"". In trial 2, latencies cannot be calculated because video started too late";door wobble and experimenter intervention at start;114;no;no;no;2 doors wobbled in trial 1, child probably did not see that;no;yes;2;unclear, videos starts too late;;;unclear, video starts too late;;3;9;opaque;0;no;no;yes;;6;0;0;6;0;0;22;6;6;0;1.000;1.000;opaque;22;yes;6;0;0;1;1;ID165_Inhibition_Grid_f_4y_1, ID165_Inhibition_Grid_f_4y_2;3;9;opaque;no;yes;6;6;1;0;0
165;f;55;55;4;4;old;no;Zeynep;Edinburgh;no;no;"multiple door wobbles at the start. Experimenter intervention at the start ""play with the box and see which toys can come out"", ""and then some of them will come out"". In trial 2, latencies cannot be calculated because video started too late";door wobble and experimenter intervention at start;114;no;no;no;2 doors wobbled in trial 1, child probably did not see that;no;yes;2;unclear, videos starts too late;;;unclear, video starts too late;;4;5;opaque;0;no;no;yes;;6;0;0;6;0;0;22;6;6;0;1.000;1.000;opaque;22;yes;6;0;0;1;1;ID165_Inhibition_Grid_f_4y_1, ID165_Inhibition_Grid_f_4y_2;4;5;opaque;no;yes;6;6;1;0;0
165;f;55;55;4;4;old;no;Zeynep;Edinburgh;no;no;"multiple door wobbles at the start. Experimenter intervention at the start ""play with the box and see which toys can come out"", ""and then some of them will come out"". In trial 2, latencies cannot be calculated because video started too late";door wobble and experimenter intervention at start;114;no;no;no;2 doors wobbled in trial 1, child probably did not see that;no;yes;2;unclear, videos starts too late;;;unclear, video starts too late;;5;1;opaque;0;no;no;yes;;6;0;0;6;0;0;22;6;6;0;1.000;1.000;opaque;22;yes;6;0;0;1;1;ID165_Inhibition_Grid_f_4y_1, ID165_Inhibition_Grid_f_4y_2;5;1;opaque;no;yes;6;6;1;0;0
165;f;55;55;4;4;old;no;Zeynep;Edinburgh;no;no;"multiple door wobbles at the start. Experimenter intervention at the start ""play with the box and see which toys can come out"", ""and then some of them will come out"". In trial 2, latencies cannot be calculated because video started too late";door wobble and experimenter intervention at start;114;no;no;no;2 doors wobbled in trial 1, child probably did not see that;no;yes;2;unclear, videos starts too late;;;unclear, video starts too late;;6;15;opaque;0;no;no;yes;;6;0;0;6;0;0;22;6;6;0;1.000;1.000;opaque;22;yes;6;0;0;1;1;ID165_Inhibition_Grid_f_4y_1, ID165_Inhibition_Grid_f_4y_2;6;15;opaque;no;yes;6;6;1;0;0
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;1;6;transparent;1;no;no;;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;1;6;transparent;no;;3;0;0;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;2;6;transparent;1;no;yes;;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_3;2;6;transparent;yes;;3;0;0;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;3;3;transparent;1;no;no;;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_4;3;3;transparent;no;;3;0;0;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;4;1;transparent;1;no;no;;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_5;4;1;transparent;no;;3;0;0;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;5;8;transparent;1;no;no;;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_6;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;6;1;transparent;1;no;yes;"after this trial, E asked ""do you want to try to touch somewhere else on the box"" and made gesture over box; child switch to next transparent box";;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_7;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;7;11;transparent;1;no;no;at 4:25, E touches an opaque box;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_8;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;8;12;opaque;0;no;no;yes, but got help from E;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_9;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;9;15;opaque;0;no;no;yes;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_10;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;10;9;transparent;1;no;no;;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_11;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;11;13;opaque;0;no;no;yes;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_12;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;12;8;transparent;1;yes;yes;;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_13;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;13;7;opaque;0;no;no;yes;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_14;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;14;6;transparent;1;yes;yes;;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_15;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;15;1;transparent;1;yes;yes;;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_16;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;16;2;opaque;0;no;no;yes;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_17;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;1;yes;partly;yes;unclear;;17;5;opaque;0;no;no;yes;;12;8;0.666666667;12;9;0.75;307;0;1;5;0.167;0;transparent;423;yes;17;11;4;322;321;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_18;;;;;;;;;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;2;yes;partly;yes, slightly;probably not;;1;6;transparent;1;no;no;;;7;3;0.428571429;8;4;0.5;42;3;3;3;0.5;0.5;transparent;71;yes;11;5;4;5;2;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;1;6;transparent;no;;6;3;0.5;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;2;yes;partly;yes, slightly;probably not;;2;5;opaque;0;no;no;yes;;7;3;0.428571429;8;4;0.5;42;3;3;3;0.5;0.5;transparent;71;yes;11;5;4;5;2;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;2;5;opaque;no;yes;6;3;0.5;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;2;yes;partly;yes, slightly;probably not;;3;6;transparent;1;no;yes;;;7;3;0.428571429;8;4;0.5;42;3;3;3;0.5;0.5;transparent;71;yes;11;5;4;5;2;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;3;6;transparent;yes;;6;3;0.5;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;2;yes;partly;yes, slightly;probably not;;4;7;opaque;0;no;no;yes;;7;3;0.428571429;8;4;0.5;42;3;3;3;0.5;0.5;transparent;71;yes;11;5;4;5;2;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;4;7;opaque;no;yes;6;3;0.5;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;2;yes;partly;yes, slightly;probably not;;5;3;transparent;1;no;no;;;7;3;0.428571429;8;4;0.5;42;3;3;3;0.5;0.5;transparent;71;yes;11;5;4;5;2;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;5;3;transparent;no;;6;3;0.5;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;2;yes;partly;yes, slightly;probably not;;6;2;opaque;0;no;no;yes;;7;3;0.428571429;8;4;0.5;42;3;3;3;0.5;0.5;transparent;71;yes;11;5;4;5;2;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;6;2;opaque;no;yes;6;3;0.5;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;2;yes;partly;yes, slightly;probably not;;7;13;transparent;1;no;no;;;7;3;0.428571429;8;4;0.5;42;3;3;3;0.5;0.5;transparent;71;yes;11;5;4;5;2;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;7;13;transparent;no;;6;3;0.5;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;2;yes;partly;yes, slightly;probably not;;8;9;opaque;0;no;no;yes;;7;3;0.428571429;8;4;0.5;42;3;3;3;0.5;0.5;transparent;71;yes;11;5;4;5;2;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;8;9;opaque;no;yes;6;3;0.5;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;2;yes;partly;yes, slightly;probably not;;9;15;opaque;0;no;no;yes;;7;3;0.428571429;8;4;0.5;42;3;3;3;0.5;0.5;transparent;71;yes;11;5;4;5;2;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;9;15;opaque;no;yes;6;3;0.5;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;2;yes;partly;yes, slightly;probably not;;10;3;transparent;1;yes;yes;;;7;3;0.428571429;8;4;0.5;42;3;3;3;0.5;0.5;transparent;71;yes;11;5;4;5;2;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;10;3;transparent;yes;;6;3;0.5;3;3
166;m;52;52;4;4;old;no;Zeynep;Edinburgh;no;maybe not;experimenter interventon at the start, as well as within the first 6 unique searches;Experimenter intervention at start and during trial;84;no;no;no;;yes;yes;2;yes;partly;yes, slightly;probably not;;11;1;opaque;0;no;no;yes;;7;3;0.428571429;8;4;0.5;42;3;3;3;0.5;0.5;transparent;71;yes;11;5;4;5;2;ID166_Inhibition_Grid_m_4y_1, ID166_Inhibition_Grid_m_4y_2;11;1;opaque;no;yes;6;3;0.5;3;3
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;1;16;transparent;1;no;no;;;6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;1;16;transparent;no;;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;2;16;transparent;1;no;yes;;;6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;2;16;transparent;yes;;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;3;16;transparent;1;no;yes;;;6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;3;16;transparent;yes;;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;3;15;opaque;0;no;no;no, doesn't see animal;"E says ""ooh!""";6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;3;15;opaque;no;no, doesn't see animal;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;4;16;transparent;1;no;yes;;;6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;4;16;transparent;yes;;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;5;15;opaque;0;yes;yes;yes;"E immediately says ""see, there is an animal…can you find more like this?""";6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;5;15;opaque;yes;yes;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;6;12;opaque;0;no;no;yes;;6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;6;12;opaque;no;yes;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;7;7;opaque;0;no;no;yes;;6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;7;7;opaque;no;yes;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;8;13;opaque;0;;no;yes;;6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;8;13;opaque;no;yes;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;9;16;transparent;1;;yes;;;6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;9;16;transparent;yes;;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;10;15;opaque;0;;yes;;;6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;10;15;opaque;yes;;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;11;5;opaque;0;;no;yes;;6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;11;5;opaque;no;yes;6;5;0.833333333;1;1
167;f;57;58;4;4;old;no information;Zeynep;Edinburgh;no;maybe;"Instruction at beginning ""there are some animal toys that can come out of this box […] you can touch the box and see which animals come out"". During the trial, heavy intervention from experimenter ""ooh, what happened there?"" - when child opened opaque door but went back to transparent door. Then when child tried opaque door again, E immediately said ""see, there is an animal"" and after that ""can you find some more that are like this?"" - might have been a strong hint to try opaque doors";Experimenter intervention at start and during trial;88;no;no;no;;no;yes;1;unclear, videos starts too late;;unclear, video starts too late;;;12;1;transparent;1;;no;;;6;1;0.166666667;11;5;0.454545455;96;2;5;1.000;0.833;0.333;transparent;104;yes;14;6;2;56;35;ID167_Inhibition_Grid_f_4y;12;1;transparent;no;;6;5;0.833333333;1;1
